brand,year,review_text,sentiment_label,sentiment_score,avg_co2_emission_gkm,ev_share_percent,sustainability_index
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.43,136.5,20.6,0.17
Porsche,2020,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.07,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.68,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.45,136.5,20.6,0.17
Porsche,2020,Porsche needs to work on their EV reliability.,Negative,-0.54,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,1,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.42,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.09,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.87,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.68,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.46,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.92,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.58,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.07,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.65,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.09,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.75,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.45,136.5,20.6,0.17
Porsche,2020,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.08,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.54,136.5,20.6,0.17
Porsche,2020,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.46,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,0.37,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,0.21,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.52,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.32,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.53,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.45,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.99,136.5,20.6,0.17
Porsche,2020,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.82,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.04,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.98,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.61,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.25,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,-0.16,136.5,20.6,0.17
Porsche,2020,Charging time is too long and the range is poor.,Negative,-0.4,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.79,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.92,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,0.28,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.14,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,0.3,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.72,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.76,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,-0.13,136.5,20.6,0.17
Porsche,2020,Porsche needs to work on their EV reliability.,Negative,-0.56,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.13,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.47,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.67,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.27,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.95,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.58,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.43,136.5,20.6,0.17
Porsche,2020,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.34,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.87,136.5,20.6,0.17
Porsche,2020,Porsche needs to work on their EV reliability.,Negative,-0.74,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.62,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,-0.16,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.1,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.59,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.86,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.53,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.51,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.37,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.41,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.54,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.74,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.78,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.94,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.5,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.38,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.8,136.5,20.6,0.17
Porsche,2020,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.61,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.46,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.99,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.73,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.27,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.51,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.88,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,-0.13,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.86,136.5,20.6,0.17
Porsche,2020,Charging time is too long and the range is poor.,Negative,-1,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.79,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.74,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.72,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.03,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.87,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.08,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.53,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.77,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.72,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.92,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.89,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.5,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.38,136.5,20.6,0.17
Porsche,2020,Porsche offers decent performance but could improve charging speed.,Neutral,0.31,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.54,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.56,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.74,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.98,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.55,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.05,136.5,20.6,0.17
Porsche,2020,Charging time is too long and the range is poor.,Negative,-0.66,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.71,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.85,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.55,136.5,20.6,0.17
Porsche,2020,Porsche needs to work on their EV reliability.,Negative,-0.93,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.96,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.63,136.5,20.6,0.17
Porsche,2020,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.99,136.5,20.6,0.17
Porsche,2020,Porsche offers decent performance but could improve charging speed.,Neutral,-0.13,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.68,136.5,20.6,0.17
Porsche,2020,The Porsche interior feels outdated compared to competitors.,Negative,-0.38,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.78,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.44,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.96,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.48,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,-0.07,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.87,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.63,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.66,136.5,20.6,0.17
Porsche,2020,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.5,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.13,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.82,136.5,20.6,0.17
Porsche,2020,Porsche needs to work on their EV reliability.,Negative,-0.44,136.5,20.6,0.17
Porsche,2020,Porsche offers decent performance but could improve charging speed.,Neutral,0.37,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.48,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,0.02,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.71,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.7,136.5,20.6,0.17
Porsche,2020,My experience with Porsche has been average so far.,Neutral,0.05,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.88,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.42,136.5,20.6,0.17
Porsche,2020,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.79,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,0.02,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.87,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,-0.1,136.5,20.6,0.17
Porsche,2020,Porsche really nailed the electric design this year.,Positive,0.55,136.5,20.6,0.17
Porsche,2020,Porsche offers decent performance but could improve charging speed.,Neutral,0.2,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,-0.02,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.87,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.86,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.71,136.5,20.6,0.17
Porsche,2020,"The Porsche is okay, not much to complain about.",Neutral,-0.03,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.79,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.98,136.5,20.6,0.17
Porsche,2020,Porsche offers decent performance but could improve charging speed.,Neutral,0.07,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.58,136.5,20.6,0.17
Porsche,2020,Porsche needs to work on their EV reliability.,Negative,-1,136.5,20.6,0.17
Porsche,2020,Charging time is too long and the range is poor.,Negative,-0.92,136.5,20.6,0.17
Porsche,2020,"Overall, Porsche delivers what you expect for the price.",Neutral,0.34,136.5,20.6,0.17
Porsche,2020,"I love my Porsche, it feels modern and efficient!",Positive,0.47,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.67,136.5,20.6,0.17
Porsche,2020,Impressive range and eco-friendly features by Porsche.,Positive,0.82,136.5,20.6,0.17
Porsche,2020,Smooth ride and amazing performance from Porsche.,Positive,0.89,136.5,20.6,0.17
Porsche,2020,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.78,136.5,20.6,0.17
Porsche,2020,Charging time is too long and the range is poor.,Negative,-0.86,136.5,20.6,0.17
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.01,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.91,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.88,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.71,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.68,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.16,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.68,134.7,27.9,0.206
Porsche,2021,"I love my Porsche, it feels modern and efficient!",Positive,0.91,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.34,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.69,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.54,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.43,134.7,27.9,0.206
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.09,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,0,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.43,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.93,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.69,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.6,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.65,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.74,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.42,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.73,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.42,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.88,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.63,134.7,27.9,0.206
Porsche,2021,Porsche offers decent performance but could improve charging speed.,Neutral,-0.02,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,0.01,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.97,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.73,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.39,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.93,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.69,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.79,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.36,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.95,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,0.02,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.54,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.24,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.27,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.71,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.32,134.7,27.9,0.206
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.28,134.7,27.9,0.206
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.27,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.45,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.93,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.36,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,-0.13,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.9,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.54,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.9,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.25,134.7,27.9,0.206
Porsche,2021,"I love my Porsche, it feels modern and efficient!",Positive,0.92,134.7,27.9,0.206
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.1,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.68,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,-0.03,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.67,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.83,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.25,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,-0.02,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.27,134.7,27.9,0.206
Porsche,2021,"I love my Porsche, it feels modern and efficient!",Positive,0.69,134.7,27.9,0.206
Porsche,2021,Porsche offers decent performance but could improve charging speed.,Neutral,0.28,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.44,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.56,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.54,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.7,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.58,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.66,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.28,134.7,27.9,0.206
Porsche,2021,Porsche offers decent performance but could improve charging speed.,Neutral,0.34,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.51,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.94,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.95,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.64,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,0.21,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.99,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.29,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.98,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.83,134.7,27.9,0.206
Porsche,2021,"The Porsche is okay, not much to complain about.",Neutral,-0.03,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.43,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.48,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.79,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.42,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.74,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.76,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.42,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.55,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.92,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.32,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.4,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.33,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.43,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.39,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.69,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.59,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.27,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.72,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,-0.06,134.7,27.9,0.206
Porsche,2021,Porsche needs to work on their EV reliability.,Negative,-0.61,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.64,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.86,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.98,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.34,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.86,134.7,27.9,0.206
Porsche,2021,The Porsche interior feels outdated compared to competitors.,Negative,-0.48,134.7,27.9,0.206
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,-0.11,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.81,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.91,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.27,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.59,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.67,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.9,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.95,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,0.17,134.7,27.9,0.206
Porsche,2021,"Not bad, but not outstanding either — just fine for daily use.",Neutral,0.11,134.7,27.9,0.206
Porsche,2021,"Overall, Porsche delivers what you expect for the price.",Neutral,0.12,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.69,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.77,134.7,27.9,0.206
Porsche,2021,Too expensive for what it offers — not impressed by Porsche.,Negative,-0.67,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.59,134.7,27.9,0.206
Porsche,2021,Charging time is too long and the range is poor.,Negative,-0.45,134.7,27.9,0.206
Porsche,2021,The Porsche is worth every penny — luxurious and sustainable.,Positive,0.86,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.94,134.7,27.9,0.206
Porsche,2021,"I love my Porsche, it feels modern and efficient!",Positive,0.72,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.71,134.7,27.9,0.206
Porsche,2021,Porsche offers decent performance but could improve charging speed.,Neutral,0.24,134.7,27.9,0.206
Porsche,2021,Impressive range and eco-friendly features by Porsche.,Positive,0.92,134.7,27.9,0.206
Porsche,2021,My experience with Porsche has been average so far.,Neutral,-0.03,134.7,27.9,0.206
Porsche,2021,"I'm disappointed with my Porsche, the battery drains too fast.",Negative,-0.69,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.53,134.7,27.9,0.206
Porsche,2021,Smooth ride and amazing performance from Porsche.,Positive,0.52,134.7,27.9,0.206
Porsche,2021,"I love my Porsche, it feels modern and efficient!",Positive,0.56,134.7,27.9,0.206
Porsche,2021,Porsche really nailed the electric design this year.,Positive,0.91,134.7,27.9,0.206
